product_id,run_id,normalized_text,product_kind,medical_device_profile,semantic_confidence,semantic_explanation,semantic_validation_passed,semantic_reject_reason,decision_status,next_action,selected_category_id,stage,log_status,attr_administration_route_raw,attr_dosage_form_raw,attr_age_segment_raw,attr_mnn,label_mnn,attr_brand,label_brand,attr_rx_otc,label_rx_otc,attr_nosology,label_nosology,attr_administration_route,label_administration_route,attr_dosage_form,label_dosage_form,attr_dosage,label_dosage,attr_age_segment,label_age_segment,attr_package_hint,label_package_hint,attr_combination_hint,label_combination_hint
14758,435,"ЛОЗАРТАН Н ТАБЛ. П/ПЛЕН/ОБ. 12,5МГ+100МГ №30 ОЗОН | ОЗОН ООО | ОЗОН ООО",drug,,0.9,Товар является лекарственным препаратом (drug) с комбинацией лозартана и гидрохлоротиазида. На основе названия и формы выпуска определены основные фармацевтические атрибуты.,True,,pending_fallback,direction_select,,semantic_primary,success,peroral,"таблетки, покрытые пленочной оболочкой",adult,Лозартан + Гидрохлоротиазид,,,,rx,,Артериальная гипертензия,,,,таблетки,,"12,5 мг + 100 мг",,взрослые,,30 таблеток,,комбинированный препарат,
14780,435,ЛОЗАРТАН-ВЕРТЕКС ТАБЛ. П/ПЛЕН/ОБ. 25МГ №30 | ВЕРТЕКС АО | ВЕРТЕКС АО,drug,,0.9,Товар является лекарственным препаратом (drug) с активным веществом лозартан. Атрибуты определены на основе названия и стандартной информации о препарате.,True,,pending_fallback,direction_select,,semantic_primary,success,перорально,"таблетки, покрытые пленочной оболочкой",взрослые,Лозартан,,Лозартан-Вертекс,,rx,,Гипертензия,,перорально,,таблетки,,25 мг,,взрослые,,30 таблеток,,,
14910,435,ЛИПОБЕЙЗ ГЕЛЬ ДЛЯ ДУША ЛИПИДОВОССТАНАВЛИВАЮЩИЙ ГИПОАЛЛЕРГЕННЫЙ Д/ДЕТЕЙ 0+ И ВЗРОСЛЫХ ФЛ. 400МЛ | ИНТЕЛБИО ООО | ИНТЕЛБИО ООО,cosmetic_hygiene,,0.9,"Товар относится к категории косметика и гигиена (гель для душа). Согласно профилю атрибутов, применимы только бренд, возрастной сегмент и упаковка, остальные фармацевтические поля не заполняются.",True,,pending_fallback,direction_select,,semantic_primary,success,,,дети 0+ и взрослые,,,ЛИПОБЕЙЗ,,,,,,не применимо,,не применимо,,,,универсальный,,флакон 400 мл,,,
14925,436,ЛИПОБЕЙЗ БЕБИ КРЕМ ДЕТСКИЙ ДЛЯ ТЕЛА 75МЛ | ЗЕЛЕНАЯ ДУБРАВА ЗАО | ЗЕЛЕНАЯ ДУБРАВА ЗАО,cosmetic_hygiene,,0.9,"Товар относится к категории косметика и гигиена (cosmetic_hygiene), поэтому фармацевтические атрибуты (МНН, рецептурность, нозология, форма выпуска и т.д.) неприменимы. Из доступных полей заполнены бренд, возрастной сегмент и объем упаковки.",True,,pending_fallback,direction_select,,semantic_primary,success,,,детский,,,Зеленая Дубрава,,,,,,не применимо,,не применимо,,,,дети,,75 мл,,,
15037,436,ЛИКОНТИН-НЕО МУЛЬТИ Р-Р ДЛЯ КОНТАКТНЫХ ЛИНЗ 60МЛ | МЕДСТАР НПФ ООО | МЕДСТАР НПФ ООО,medical_device,hygiene_like,0.9,"Товар относится к медицинским изделиям (гигиенический профиль), поэтому фармацевтические атрибуты (МНН, рецептурность, нозология, форма, дозировка) неприменимы. Указаны бренд и объем упаковки.",True,,pending_fallback,direction_select,,semantic_primary,success,,,,,,ЛИКОНТИН-НЕО МУЛЬТИ,,,,,,не применимо,,не применимо,,,,не применимо,,60 мл,,,
15062,436,ЛИЗИНОПРИЛ-ТЕВА ТАБЛ. 10МГ №30 Р-ФАРМ | Р-ФАРМ НОВОСЕЛКИ ООО | Р-ФАРМ НОВОСЕЛКИ ООО,drug,,0.9,"Товар является лекарственным препаратом (drug) с активным веществом лизиноприл, что подтверждается названием. Атрибуты соответствуют профилю применимости, указанному в подсказках.",True,,pending_fallback,direction_select,,semantic_primary,success,внутрь,таблетки,взрослые,Лизиноприл,,Лизиноприл-Тева,,rx,,Гипертония,,перорально,,таблетки,,10 мг,,взрослые,,30 таблеток,,,
15070,436,ЛИЗИНОПРИЛ ТАБЛ. 5МГ №30 БИОХИМИК | БИОХИМИК АО | БИОХИМИК АО,drug,,0.95,"Товар является лекарственным препаратом (drug) с действующим веществом лизиноприл, применяемым для лечения гипертонии. Все атрибуты применимы, так как профиль attr_profile разрешает их заполнение.",True,,pending_fallback,direction_select,,semantic_primary,success,внутрь,таблетки,взрослые,Лизиноприл,,Биохимик,,rx,,Гипертония,,перорально,,таблетки,,5 мг,,взрослые,,30 таблеток,,,
15076,436,ЛИЗИНОПРИЛ ТАБЛ. 20МГ №20 ПРАНАФАРМ | ПРАНАФАРМ ООО | ПРАНАФАРМ ООО,drug,,0.9,"Товар является лекарственным препаратом (drug) с активным веществом лизиноприл. Все атрибуты применимы, извлечены из названия и стандартных характеристик препарата.",True,,pending_fallback,direction_select,,semantic_primary,success,перорально,таблетки,взрослые,Лизиноприл,,Пранафарм,,rx,,Гипертензия,,перорально,,таблетки,,20 мг,,взрослые,,20 таблеток,,,
15128,436,ЛИЕРАК ОМ ГЕЛЬ ДЛЯ ЛИЦА И КОЖИ КОНТУРА ГЛАЗ УВЛАЖНЯЮЩИЙ ТОНИЗИРУЮЩИЙ ДЛЯ МУЖЧИН ТУБА 50МЛ | LABORATORIES LIERAC | LABORATORIES LIERAC,cosmetic_hygiene,,0.9,"Товар относится к категории косметика и гигиена (cosmetic_hygiene), поэтому фармацевтические атрибуты, такие как МНН, рецептурность, нозология, форма выпуска и дозировка, неприменимы. Из доступных данных определены бренд (LIERAC), возрастной сегмент (взрослые) и упаковка (туба 50 мл).",True,,pending_fallback,direction_select,,semantic_primary,success,,,adult,,,LIERAC,,,,,,не применимо,,не применимо,,,,взрослые,,tube 50 ml,,,
15150,436,ЛИДОКАИН БУФУС Р-Р Д/ИН. 100МГ/МЛ АМП. 2МЛ №10 ОБНОВЛЕНИЕ | ОБНОВЛЕНИЕ ПФК АО | ОБНОВЛЕНИЕ ПФК АО,drug,,0.9,"Товар является лекарственным средством (drug) с полным набором применимых атрибутов. На основе текста определены МНН, форма выпуска, дозировка и путь введения, однако бренд, возрастной сегмент и показания не указаны.",True,,pending_fallback,direction_select,,semantic_primary,success,инъекционно,раствор для инъекций,,Лидокаин,,,,rx,,,,инъекционное,,раствор,,100 мг/мл,,,,ампулы 2 мл №10,,,
